run_family,model_line,model_role,condition,run_id,config_path,config_sha256,result_path,result_sha256,metadata_path,metadata_sha256,trace_path,trace_sha256,model_id,model_revision,revision_evidence,adapter,runner_variant,runner_sha256,runner_hash_evidence,prompt_format,system_prompt_sha256,max_input_tokens,max_new_tokens,generation_batch_size,extractor_mode,timeout_policy,cases,unique_case_ids,missing_cases,duplicate_cases,case_order_identical,raw_outputs_nonempty,extracted_sql_nonempty,execution_status_complete,trace_rows,trace_order_identical,prompt_tokens_max,prompt_tokens_over_limit,prompt_truncations,summary_consistent,authoritative_status,notes
K3_EXTENSION,Llama 3.2 3B Instruct,base,top3_gate070,run_k3_llama3b_base_top3_gate070_maxin4352_20260717_205807,configs/eval_llama32_3b_instruct_base_dynamic_bge_large_top3_gate070_k3_full_schema_maxin4352_full_aliasnames.json,145f53212831facf257001ccfa68efe640052818deb868fe3f7ae62ad64146ef,results/k3_extension_20260717/run_k3_llama3b_base_top3_gate070_maxin4352_20260717_205807.csv,ccf19dc0f0f0859b1e9a0115f2de0a54f7bcf801a42cff0453834b57f25cb3fc,results/k3_extension_20260717/run_k3_llama3b_base_top3_gate070_maxin4352_20260717_205807_metadata.json,effb42c446c103adc8dce46b52f7232981cdf2e3d4c9c6c2aabb0bce8e28a2a8,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_base_top3_gate070_maxin4352_20260717_205807_retrieval_traces.jsonl,092bdfe62110b0e0b2fc3a968539ccd5505bdcd67250411d062f38a0f7e8e5c9,meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,PERSISTED,base,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,llama32_instruct_native_chat,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1029,True,1032,True,3671,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Llama 3.2 3B Instruct,base,top3_gate085,run_k3_llama3b_base_top3_gate085_maxin4352_20260717_211705,configs/eval_llama32_3b_instruct_base_dynamic_bge_large_top3_gate085_k3_full_schema_maxin4352_full_aliasnames.json,80594e2a0725b714ca62863d2c64db3732a27b1890828d85fa12db8b3076a79b,results/k3_extension_20260717/run_k3_llama3b_base_top3_gate085_maxin4352_20260717_211705.csv,8c1e0c949e2722149500a487ba5c2624183bcd79799be5322b93700aff19676d,results/k3_extension_20260717/run_k3_llama3b_base_top3_gate085_maxin4352_20260717_211705_metadata.json,c6cd6a2a2916aad12458de5e34b53458741e3d1d1adaec9f1d8e4ca3ef9bad64,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_base_top3_gate085_maxin4352_20260717_211705_retrieval_traces.jsonl,6ca09469594b65dd12674066d4b795e84d9cea95ac418c24a9007264cf665365,meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,PERSISTED,base,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,llama32_instruct_native_chat,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1027,True,1032,True,2135,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Llama 3.2 3B Instruct,base,structure_top3,run_k3_llama3b_base_structure_top3_maxin4352_20260717_213156,configs/eval_llama32_3b_instruct_base_dynamic_bge_large_top10_structure_rerank_v2_top3_k3_full_schema_maxin4352_full_aliasnames.json,3f97151c66b85513467fea089555be7da9bba31a177b2292ea2e93466155e245,results/k3_extension_20260717/run_k3_llama3b_base_structure_top3_maxin4352_20260717_213156.csv,42554de7307d4e5c0e32fa4f28a52ce3f1d9c91653d879b1b2ab62fdfec949a6,results/k3_extension_20260717/run_k3_llama3b_base_structure_top3_maxin4352_20260717_213156_metadata.json,e991a83b23e0eb0d9976e57e3445c9afc64e29d8f699b024936195890e47eaa5,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_base_structure_top3_maxin4352_20260717_213156_retrieval_traces.jsonl,60c85112a60be5ed74f4652dd2d2868501a9a4946d81622279bf7bf245dd71bd,meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,PERSISTED,base,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,llama32_instruct_native_chat,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,4209,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Llama 3.2 3B Instruct,base,structure_top3_gate070,run_k3_llama3b_base_structure_top3_gate070_maxin4352_20260717_214607,configs/eval_llama32_3b_instruct_base_dynamic_bge_large_top10_structure_rerank_v2_top3_gate070_k3_full_schema_maxin4352_full_aliasnames.json,290efa4a0b02012c8351290a8c093e01eb7903c01b0c96c202b7e9a58f92c0c7,results/k3_extension_20260717/run_k3_llama3b_base_structure_top3_gate070_maxin4352_20260717_214607.csv,67f66f2e05c73d784f162fa88b23ae048d506a448d843c02ddf2dc2a58b518f9,results/k3_extension_20260717/run_k3_llama3b_base_structure_top3_gate070_maxin4352_20260717_214607_metadata.json,ec721a0d8962be15d3cd97a2550528b9b2dbf84b7e4c50f6bc5a49628c622322,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_base_structure_top3_gate070_maxin4352_20260717_214607_retrieval_traces.jsonl,e135d5b6ca561233b8802a5fd8c42adb3b8b8e33ec83f667ea652283d2b9cdd3,meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,PERSISTED,base,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,llama32_instruct_native_chat,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1029,True,1032,True,3671,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Llama 3.2 3B Instruct,base,structure_top3_gate085,run_k3_llama3b_base_structure_top3_gate085_maxin4352_20260717_215940,configs/eval_llama32_3b_instruct_base_dynamic_bge_large_top10_structure_rerank_v2_top3_gate085_k3_full_schema_maxin4352_full_aliasnames.json,7853e66bb5628f398d44b629773c5667e95c787d96d426360b0d404c5869051c,results/k3_extension_20260717/run_k3_llama3b_base_structure_top3_gate085_maxin4352_20260717_215940.csv,b58ac01b588cccd36eab863156a31ebaa76e2b1f5c0486f91668563ad6d5076b,results/k3_extension_20260717/run_k3_llama3b_base_structure_top3_gate085_maxin4352_20260717_215940_metadata.json,fd8a76c76b5cc8026191c03edb83ca01fe8c3578f55394714fb3a1e8ea51fafb,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_base_structure_top3_gate085_maxin4352_20260717_215940_retrieval_traces.jsonl,792ab2bd67eb670bbcdcc6f2e34a460ae6896c60f4a054040de21849f8a00dad,meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,PERSISTED,base,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,llama32_instruct_native_chat,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1027,True,1032,True,2135,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Llama 3.2 3B Instruct,lora_v2,top3,run_k3_llama3b_lora_v2_top3_maxin4352_20260717_221429,configs/eval_llama32_3b_instruct_lora_v2_old25k_r8_alpha16_mixedval2500_v2_dynamic_bge_large_top3_k3_full_schema_maxin4352_full_aliasnames.json,566e2dc0ead804212232767ddec2a36d276765654343a58a34a50b66a7239450,results/k3_extension_20260717/run_k3_llama3b_lora_v2_top3_maxin4352_20260717_221429.csv,85f1793e1a855701d79141f5d76da420ddbb025bf7e31f8ff52613b78b7c3cd1,results/k3_extension_20260717/run_k3_llama3b_lora_v2_top3_maxin4352_20260717_221429_metadata.json,4ab2b6b19a7ec5f4e20575d6c8924730ab975fd5e2d843173c7bea2926aa24ae,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_lora_v2_top3_maxin4352_20260717_221429_retrieval_traces.jsonl,9784f983131943cee80b480463e22403d80d1aef105cf611d2f2c49ae0754d99,meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,PERSISTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,llama32_instruct_native_chat,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,3675,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Llama 3.2 3B Instruct,lora_v2,top3_gate070,run_k3_llama3b_lora_v2_top3_gate070_maxin4352_20260717_224434,configs/eval_llama32_3b_instruct_lora_v2_old25k_r8_alpha16_mixedval2500_v2_dynamic_bge_large_top3_gate070_k3_full_schema_maxin4352_full_aliasnames.json,755ad440f7bfc985acdeb838f7a81a754cd24fd329dd2873379a273854ad9c46,results/k3_extension_20260717/run_k3_llama3b_lora_v2_top3_gate070_maxin4352_20260717_224434.csv,34de09e4486a574ce27a7347d9376b8b0ce3c8bca9be5aec329aac0d1846e8a3,results/k3_extension_20260717/run_k3_llama3b_lora_v2_top3_gate070_maxin4352_20260717_224434_metadata.json,44568abe716ce7ff8bc2d7a98db982ed4c96a92aaa0cb1322527620c1aa04e19,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_lora_v2_top3_gate070_maxin4352_20260717_224434_retrieval_traces.jsonl,092bdfe62110b0e0b2fc3a968539ccd5505bdcd67250411d062f38a0f7e8e5c9,meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,PERSISTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,llama32_instruct_native_chat,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,3671,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Llama 3.2 3B Instruct,lora_v2,top3_gate085,run_k3_llama3b_lora_v2_top3_gate085_maxin4352_20260717_231428,configs/eval_llama32_3b_instruct_lora_v2_old25k_r8_alpha16_mixedval2500_v2_dynamic_bge_large_top3_gate085_k3_full_schema_maxin4352_full_aliasnames.json,056729e47746bcc0293b9095da3a795c86b75d0826c93add6d5f236ba2ad94ab,results/k3_extension_20260717/run_k3_llama3b_lora_v2_top3_gate085_maxin4352_20260717_231428.csv,46c428c9dc5264c9711ee13923b6f52f1534ab27932e4f0b5bc3419a9f9f0d67,results/k3_extension_20260717/run_k3_llama3b_lora_v2_top3_gate085_maxin4352_20260717_231428_metadata.json,04451e049465754a7dae42bff8d75564268c6bf13e30a1fb36984dcd8675c35c,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_lora_v2_top3_gate085_maxin4352_20260717_231428_retrieval_traces.jsonl,6ca09469594b65dd12674066d4b795e84d9cea95ac418c24a9007264cf665365,meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,PERSISTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,llama32_instruct_native_chat,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,2135,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Llama 3.2 3B Instruct,lora_v2,structure_top3,run_k3_llama3b_lora_v2_structure_top3_maxin4352_20260717_234324,configs/eval_llama32_3b_instruct_lora_v2_old25k_r8_alpha16_mixedval2500_v2_dynamic_bge_large_top10_structure_rerank_v2_top3_k3_full_schema_maxin4352_full_aliasnames.json,4966c61fc87c6d4e513bf01a3d683b74898486554558969fe07e3e060593dcfd,results/k3_extension_20260717/run_k3_llama3b_lora_v2_structure_top3_maxin4352_20260717_234324.csv,4b6ca7737371ea69ce88ace69e5362f1e01b1a5be763890bf5154170d79efeb4,results/k3_extension_20260717/run_k3_llama3b_lora_v2_structure_top3_maxin4352_20260717_234324_metadata.json,4a0fd504f6cb76729b89cdcdaac9bc09598bc27a998bcd7c606cdc01f7d7c3c3,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_lora_v2_structure_top3_maxin4352_20260717_234324_retrieval_traces.jsonl,60c85112a60be5ed74f4652dd2d2868501a9a4946d81622279bf7bf245dd71bd,meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,PERSISTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,llama32_instruct_native_chat,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,4209,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Llama 3.2 3B Instruct,lora_v2,structure_top3_gate070,run_k3_llama3b_lora_v2_structure_top3_gate070_maxin4352_20260718_001419,configs/eval_llama32_3b_instruct_lora_v2_old25k_r8_alpha16_mixedval2500_v2_dynamic_bge_large_top10_structure_rerank_v2_top3_gate070_k3_full_schema_maxin4352_full_aliasnames.json,8467df1ffa75fa638de57c10589ed18b133bf4109fd9abd0dbcb0c79ea09c3a9,results/k3_extension_20260717/run_k3_llama3b_lora_v2_structure_top3_gate070_maxin4352_20260718_001419.csv,4675cb2832e7b27f323c4d847b8f4b86f5db06b2e4d3ecd4a926aa94bcbb7187,results/k3_extension_20260717/run_k3_llama3b_lora_v2_structure_top3_gate070_maxin4352_20260718_001419_metadata.json,7c41f93014f87295f0fcf7e68dde137a077a551f1408b2893e62e20f898aefde,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_lora_v2_structure_top3_gate070_maxin4352_20260718_001419_retrieval_traces.jsonl,e135d5b6ca561233b8802a5fd8c42adb3b8b8e33ec83f667ea652283d2b9cdd3,meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,PERSISTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,llama32_instruct_native_chat,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,3671,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Llama 3.2 3B Instruct,lora_v2,structure_top3_gate085,run_k3_llama3b_lora_v2_structure_top3_gate085_maxin4352_20260718_004341,configs/eval_llama32_3b_instruct_lora_v2_old25k_r8_alpha16_mixedval2500_v2_dynamic_bge_large_top10_structure_rerank_v2_top3_gate085_k3_full_schema_maxin4352_full_aliasnames.json,9f237f2c207cb830b3547d14472b1589567b0ebf995c6e30baa94e2244fa906f,results/k3_extension_20260717/run_k3_llama3b_lora_v2_structure_top3_gate085_maxin4352_20260718_004341.csv,007ccc74957aa2169a67793e944920561cd535cf78f7f97d1b051be5730985ab,results/k3_extension_20260717/run_k3_llama3b_lora_v2_structure_top3_gate085_maxin4352_20260718_004341_metadata.json,8fc2ed7c160f5dba4f0e29441ebc3579a1fab46fb7a1bb3433fcafbe1beb741f,results/k3_extension_20260717/retrieval_traces/run_k3_llama3b_lora_v2_structure_top3_gate085_maxin4352_20260718_004341_retrieval_traces.jsonl,792ab2bd67eb670bbcdcc6f2e34a460ae6896c60f4a054040de21849f8a00dad,meta-llama/Llama-3.2-3B-Instruct,0cb88a4f764b7a12671c53f0838cd831a0843b95,PERSISTED,lora_v2_fullchat_old25k_r8_alpha16_mixedval2500_v2_schemaheaderfix_evalstop_maxlen2048_epochs5,dynamic_k3_v1,fca9840e3a736659c5bd1b6100d287c6aaca00193b2cef5f24c1050b5f7bffe5,PERSISTED,llama32_instruct_native_chat,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,none_explicit,1032,1032,0,0,True,1032,1032,True,1032,True,2135,0,0,True,COMPLETE_VALID,Original k3 runner without explicit per-statement SQL timeout; complete and previously group-validated.
K3_EXTENSION,Qwen 3.5 9B,base,top3,run_k3_qwen9b_base_top3_maxin4352_sqltimeout900v3_20260718_180657,configs/eval_qwen35_9b_base_dynamic_bge_large_top3_k3_full_schema_maxin4352_full_aliasnames_sqltimeout900v3.json,587e0e623a3bf907d4f0c236b876699f2b242f075942e2cf30df5a4ea8bbd98d,results/k3_extension_20260717/run_k3_qwen9b_base_top3_maxin4352_sqltimeout900v3_20260718_180657.csv,8192134d287aefe477687503d18244b26611ca7b3077580afaac90d6ac10de01,results/k3_extension_20260717/run_k3_qwen9b_base_top3_maxin4352_sqltimeout900v3_20260718_180657_metadata.json,603d1571300beb500dc17c7233c4afbf677198b53987d538f97e972396ab83b0,results/k3_extension_20260717/retrieval_traces/run_k3_qwen9b_base_top3_maxin4352_sqltimeout900v3_20260718_180657_retrieval_traces.jsonl,c82b306ac3fbc64b641f6772e9eb1e2c27fde90978c98d74d0253d9dfedacb57,Qwen/Qwen3.5-9B-Base,68c46c4b3498877f3ef123c856ecfde50c39f404,PERSISTED,base,dynamic_k3_sqltimeout_v3,330138f724cfb25ba9b77e8dabb48dc95731638357a51356bf578923e0fc9fd2,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,900s_per_gold_and_prediction_statement,1032,1032,0,0,True,1032,1031,True,1032,True,3733,0,0,True,COMPLETE_WITH_WARNING,Per-statement 900 s SQLite progress-guard; matrix-wide mixed-policy warning.
K3_EXTENSION,Qwen 3.5 9B,base,top3_gate070,run_k3_qwen9b_base_top3_gate070_maxin4352_sqltimeout900v3_20260718_092641,configs/eval_qwen35_9b_base_dynamic_bge_large_top3_gate070_k3_full_schema_maxin4352_full_aliasnames_sqltimeout900v3.json,3b8910e6be11ea1dd8c0ee9b1b0cc2ba177d7c08290d8db8bfa6885d91880b98,results/k3_extension_20260717/run_k3_qwen9b_base_top3_gate070_maxin4352_sqltimeout900v3_20260718_092641.csv,c3b1f18a411375724bf54112ebc41d33094da78003bad5c7917eed89d8ee6e7d,results/k3_extension_20260717/run_k3_qwen9b_base_top3_gate070_maxin4352_sqltimeout900v3_20260718_092641_metadata.json,724a923833150c0605e339d5cec5d0f31725d33b172847b49bda82c5d3350173,results/k3_extension_20260717/retrieval_traces/run_k3_qwen9b_base_top3_gate070_maxin4352_sqltimeout900v3_20260718_092641_retrieval_traces.jsonl,a45166f08ef0e0d1eddab67d805798e67c5182489bf75b75f61960ddf9dab4f8,Qwen/Qwen3.5-9B-Base,68c46c4b3498877f3ef123c856ecfde50c39f404,PERSISTED,base,dynamic_k3_sqltimeout_v3,330138f724cfb25ba9b77e8dabb48dc95731638357a51356bf578923e0fc9fd2,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,900s_per_gold_and_prediction_statement,1032,1032,0,0,True,1032,1032,True,1032,True,3728,0,0,True,COMPLETE_WITH_WARNING,Per-statement 900 s SQLite progress-guard; matrix-wide mixed-policy warning.
K3_EXTENSION,Qwen 3.5 9B,base,top3_gate085,run_k3_qwen9b_base_top3_gate085_maxin4352_sqltimeout900v3_20260718_095446,configs/eval_qwen35_9b_base_dynamic_bge_large_top3_gate085_k3_full_schema_maxin4352_full_aliasnames_sqltimeout900v3.json,6d356a3e10472a74f06c79d624dd4272b66a442f83e50339092dd4a997ac1c28,results/k3_extension_20260717/run_k3_qwen9b_base_top3_gate085_maxin4352_sqltimeout900v3_20260718_095446.csv,9e44891fa3db6c5e3fcb1788e0aa39ebb0d9949cdd63a509d2a08e48774e412e,results/k3_extension_20260717/run_k3_qwen9b_base_top3_gate085_maxin4352_sqltimeout900v3_20260718_095446_metadata.json,f470b87e13c41b77689de7c7bd309906db73b38a3ffe83761f683511b17564bf,results/k3_extension_20260717/retrieval_traces/run_k3_qwen9b_base_top3_gate085_maxin4352_sqltimeout900v3_20260718_095446_retrieval_traces.jsonl,0bcb442d2d93c96ebc7808d980b8050dd98b064918a430c152180994b097e3f3,Qwen/Qwen3.5-9B-Base,68c46c4b3498877f3ef123c856ecfde50c39f404,PERSISTED,base,dynamic_k3_sqltimeout_v3,330138f724cfb25ba9b77e8dabb48dc95731638357a51356bf578923e0fc9fd2,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,900s_per_gold_and_prediction_statement,1032,1032,0,0,True,1032,1032,True,1032,True,2181,0,0,True,COMPLETE_WITH_WARNING,Per-statement 900 s SQLite progress-guard; matrix-wide mixed-policy warning.
K3_EXTENSION,Qwen 3.5 9B,base,structure_top3,run_k3_qwen9b_base_structure_top3_maxin4352_sqltimeout900v3_20260718_102308,configs/eval_qwen35_9b_base_dynamic_bge_large_top10_structure_rerank_v2_top3_k3_full_schema_maxin4352_full_aliasnames_sqltimeout900v3.json,faed222589737b1ed01c9d62fac9d8be7869b49823fd0b9c931fec186e4c26cc,results/k3_extension_20260717/run_k3_qwen9b_base_structure_top3_maxin4352_sqltimeout900v3_20260718_102308.csv,a9a20355392aab215339b555949c6fd11166eb519d0a348489499a8fddb09bba,results/k3_extension_20260717/run_k3_qwen9b_base_structure_top3_maxin4352_sqltimeout900v3_20260718_102308_metadata.json,c3dc887874957c740a5aec523638f1797467ccb952c30acdcf0407841f4d94e7,results/k3_extension_20260717/retrieval_traces/run_k3_qwen9b_base_structure_top3_maxin4352_sqltimeout900v3_20260718_102308_retrieval_traces.jsonl,a87c9899c3b1d93ec6494ab1a9ee816d23e2112f686e87b4c63a6c43042ba9bc,Qwen/Qwen3.5-9B-Base,68c46c4b3498877f3ef123c856ecfde50c39f404,PERSISTED,base,dynamic_k3_sqltimeout_v3,330138f724cfb25ba9b77e8dabb48dc95731638357a51356bf578923e0fc9fd2,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,900s_per_gold_and_prediction_statement,1032,1032,0,0,True,1032,1032,True,1032,True,4269,0,0,True,COMPLETE_WITH_WARNING,Per-statement 900 s SQLite progress-guard; matrix-wide mixed-policy warning.
K3_EXTENSION,Qwen 3.5 9B,base,structure_top3_gate070,run_k3_qwen9b_base_structure_top3_gate070_maxin4352_sqltimeout900v3_20260718_110703,configs/eval_qwen35_9b_base_dynamic_bge_large_top10_structure_rerank_v2_top3_gate070_k3_full_schema_maxin4352_full_aliasnames_sqltimeout900v3.json,f4549bef096e0914ad91fc0fd49ac9b70b8d6a76c882e855a5ca3e763edbc205,results/k3_extension_20260717/run_k3_qwen9b_base_structure_top3_gate070_maxin4352_sqltimeout900v3_20260718_110703.csv,6e468cebfc32e3e037073786bed0c6be42b845d24d6adea2bd9a701868c7c0e6,results/k3_extension_20260717/run_k3_qwen9b_base_structure_top3_gate070_maxin4352_sqltimeout900v3_20260718_110703_metadata.json,a043616c54da0d50565fa5673c585c5f6d619d63bd9a77c54e05ed26225a8d48,results/k3_extension_20260717/retrieval_traces/run_k3_qwen9b_base_structure_top3_gate070_maxin4352_sqltimeout900v3_20260718_110703_retrieval_traces.jsonl,cf42e7b0d527b7596ddb850f6d86714373b68dd118d4e5edecf0f621a2b00352,Qwen/Qwen3.5-9B-Base,68c46c4b3498877f3ef123c856ecfde50c39f404,PERSISTED,base,dynamic_k3_sqltimeout_v3,330138f724cfb25ba9b77e8dabb48dc95731638357a51356bf578923e0fc9fd2,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,900s_per_gold_and_prediction_statement,1032,1032,0,0,True,1032,1032,True,1032,True,3728,0,0,True,COMPLETE_WITH_WARNING,Per-statement 900 s SQLite progress-guard; matrix-wide mixed-policy warning.
K3_EXTENSION,Qwen 3.5 9B,base,structure_top3_gate085,run_k3_qwen9b_base_structure_top3_gate085_maxin4352_sqltimeout900v3_20260718_113537,configs/eval_qwen35_9b_base_dynamic_bge_large_top10_structure_rerank_v2_top3_gate085_k3_full_schema_maxin4352_full_aliasnames_sqltimeout900v3.json,96b342503013900ce403e10dc7b08b26370c0c35a2e75306570016a04bbeeaca,results/k3_extension_20260717/run_k3_qwen9b_base_structure_top3_gate085_maxin4352_sqltimeout900v3_20260718_113537.csv,4941d4981ba52e0332e794159e42672636b0d62583c8be77ad96cfed39182103,results/k3_extension_20260717/run_k3_qwen9b_base_structure_top3_gate085_maxin4352_sqltimeout900v3_20260718_113537_metadata.json,04f83948f6c22fd5eb4fee56d8b74de892a916c453dd82e27c63755deef9833a,results/k3_extension_20260717/retrieval_traces/run_k3_qwen9b_base_structure_top3_gate085_maxin4352_sqltimeout900v3_20260718_113537_retrieval_traces.jsonl,623431ca8ba022c8ac1147597bf4c989ed1b03eee7fd8f26a4cf4cd685b119d0,Qwen/Qwen3.5-9B-Base,68c46c4b3498877f3ef123c856ecfde50c39f404,PERSISTED,base,dynamic_k3_sqltimeout_v3,330138f724cfb25ba9b77e8dabb48dc95731638357a51356bf578923e0fc9fd2,PERSISTED,qwen_sqlctx_chatml,d6dd5afc21336e4b44114511a1084e88758692cfb9ad1c24b9ca14e2f30a147e,4352,256,1,sql_first_statement_only,900s_per_gold_and_prediction_statement,1032,1032,0,0,True,1032,1032,True,1032,True,2181,0,0,True,COMPLETE_WITH_WARNING,Per-statement 900 s SQLite progress-guard; matrix-wide mixed-policy warning.
